NAVERID,YEAR,ABBR,ADM,UNIV,NOTE
11598,2016,TCIS,>0,"University of Waterloo"
11598,2016,TCIS,>0,"University of Wisconsin, Madison"
11598,2016,TCIS,>0,"University of Wisconsin, Milwaukee"
11598,2016,TCIS,>0,"Waseda University School of International"
11598,2016,TCIS,>0,"Liberal Studies"
11598,2016,TCIS,>0,"Washington and Jefferson College"
11598,2016,TCIS,>0,"Washington College"
11598,2016,TCIS,>0,"Washington State University"
11598,2016,TCIS,>0,"Washington University in St. Louis"
11598,2016,TCIS,>0,"Wellesley College"
11598,2016,TCIS,>0,"Western University"
11598,2016,TCIS,>0,"Yonsei University-Underwood"
11598,2016,TCIS,>0,"York University"
11597,2016,BFS,5,"University of British Columbia"
11597,2016,BFS,2,"University of Toronto, CA"
11597,2016,BFS,2,"University of Tampa, CA"
11597,2016,BFS,2,"University of Washington"
11597,2016,BFS,2,"University of Miami"
11597,2016,BFS,2,"University of Minnesota"
11597,2016,BFS,2,"University of Buffalo"
11597,2016,BFS,5,"University of California, San Diego"
11597,2016,BFS,2,"University of California, Los Angeles"
11597,2016,BFS,2,"Simon Fraser University, CA"
11597,2016,BFS,2,"Michigan State University"
11597,2016,BFS,2,"Purdue University"
11597,2016,BFS,2,"Boston University"
11597,2016,BFS,2,"DePaul University"
11597,2016,BFS,1,"California State University, Northridge"
11597,2016,BFS,1,"California State University, Humboldt"
11597,2016,BFS,1,"California State University, Los Angeles"
11597,2016,BFS,1,"Carleton University, CA"
11597,2016,BFS,1,"Case Western Reserve University"
11597,2016,BFS,1,"Columbia College, Chicago"
11597,2016,BFS,1,"Concordia University, CA"
11597,2016,BFS,1,"Cornell University"
11597,2016,BFS,1,"Ina University, KR"
11597,2016,BFS,1,"McGill University"
11597,2016,BFS,1,"New York University,NYU"
11597,2016,BFS,1,"Queen Mary University of London, UK"
11597,2016,BFS,1,"Ryerson University, CA"
11597,2016,BFS,1,"San Diego State University"
11597,2016,BFS,1,"Stony Brook University"
11597,2016,BFS,1,"Trent University, CA"
11597,2016,BFS,1,"University of California, Davis"
11597,2016,BFS,1,"University of California, Irvine"
11597,2016,BFS,1,"University of California, Riverside"
11597,2016,BFS,1,"University of California, Santa Cruz"
11597,2016,BFS,1,"University of Hong Kong, HK"
11597,2016,BFS,1,"University of Illinois, Chicago"
11597,2016,BFS,1,"University of Maine"
11597,2016,BFS,1,"University of Maryland"
11597,2016,BFS,1,"University of Malaya, MY"
11597,2016,BFS,1,"University of Rochester"
11597,2016,BFS,1,"University of San Francisco"
11597,2016,BFS,1,"University of Southern California"
11597,2016,BFS,1,"University of St. Andrews, UK"
11597,2016,BFS,1,"University of Waterloo, CA"
11597,2016,BFS,1,"University of Western Ontario, CA"
11597,2016,BFS,1,"University of Sains Malaysia, MY"
11597,2016,BFS,1,"York University, CA"
11596,2016,KIS Jeju,1,"Arizona State University"
11596,2016,KIS Jeju,1,"Art Institute of Chicago"
11596,2016,KIS Jeju,1,"Barnard College"
11596,2016,KIS Jeju,1,"Berklee College of Music"
11596,2016,KIS Jeju,1,"Binghamton SUNY"
11596,2016,KIS Jeju,3,"Binghamton University"
11596,2016,KIS Jeju,1,"Boston University"
11596,2016,KIS Jeju,1,"Buffalo State University"
11596,2016,KIS Jeju,1,"California College of the Arts"
11596,2016,KIS Jeju,1,"Case Western Reserve"
11596,2016,KIS Jeju,2,"City University of Hong Kong"
11596,2016,KIS Jeju,1,"College of William and Mary"
11596,2016,KIS Jeju,1,"Cornell University"
11596,2016,KIS Jeju,2,"Depaul University"
11596,2016,KIS Jeju,1,"Drexel University"
11596,2016,KIS Jeju,1,"Fairleigh Dickinson University"
11596,2016,KIS Jeju,1,"George Mason University"
11596,2016,KIS Jeju,1,"George Mason University, Korea"
11596,2016,KIS Jeju,4,"George Washington University"
11596,2016,KIS Jeju,1,"Georgia Institute of Technology"
11596,2016,KIS Jeju,1,"Hong Kong Polytechnic University"
11596,2016,KIS Jeju,1,"Hong Kong University of Science and Technology"
11596,2016,KIS Jeju,3,"Indiana University Bloomington"
11596,2016,KIS Jeju,1,"Johns Hopkins University"
