Link
"https://www.timeshighereducation.com/world-university-rankings/university-of-oxford?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/california-institute-technology?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/stanford-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-cambridge?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/massachusetts-institute-of-technology?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/harvard-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/princeton-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/imperial-college-london?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/eth-zurich-swiss-federal-institute-of-technology-zurich?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-california-berkeley?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-chicago?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/yale-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-pennsylvania?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-california-los-angeles?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-college-london?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/columbia-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/johns-hopkins-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/duke-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/cornell-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/northwestern-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-michigan?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-toronto?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/carnegie-mellon-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/national-university-of-singapore?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/london-school-of-economics-and-political-science?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-washington?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-edinburgh?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/karolinska-institute?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/peking-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/ecole-polytechnique-federale-de-lausanne?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/ludwig-maximilians-universitat-munchen?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/new-york-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/georgia-institute-of-technology?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-melbourne?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/tsinghua-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-british-columbia?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-illinois-at-urbana-champaign?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/kings-college-london?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-tokyo?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/katholieke-universiteit-leuven?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-california-san-diego?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/mcgill-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/universitat-heidelberg?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-hong-kong?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-wisconsin-madison?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/technische-universitat-munchen?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/australian-national-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-california-santa-barbara?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/hong-kong-university-of-science-and-technology?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-texas-at-austin?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/brown-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-california-davis?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-minnesota?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/nanyang-technological-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-manchester?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-north-carolina-at-chapel-hill?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/humboldt-universitat-zu-berlin?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/washington-university-in-st-louis?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/delft-university-of-technology?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-queensland-australia?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-southern-california?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-sydney?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-amsterdam?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/boston-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/wageningen-university-and-research-center?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/ecole-normale-superieure?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-maryland-college-park?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/pennsylvania-state-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/erasmus-university-rotterdam?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/purdue-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-bristol?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/ohio-state-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/seoul-national-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/monash-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/freie-universitat-berlin?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/chinese-university-of-hong-kong?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/leiden-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-new-south-wales?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/rwth-aachen-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-groningen?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-pittsburgh?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/dartmouth-college?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/emory-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/technical-university-of-berlin?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-warwick?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/utrecht-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/rice-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-glasgow?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/korea-advanced-institute-of-science-and-technology?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/eberhard-karls-universitat-tubingen?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/university-of-helsinki?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/kyoto-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/uppsala-university?ranking-dataset=589595"
"https://www.timeshighereducation.com/world-university-rankings/maastricht-university?ranking-dataset=589595"
